LINK,BRAND,PRODUCT,PRICE,COUNT OF FAVORITE,RATING,RATING SCORE
https://www.trendyol.com/apple/yenilenmis-iphone-12-pro-128-gb-pasifik-mavisi-cep-telefonu-12-ay-garantili-c-kalite-p-846881922,Apple,Yenilenmiş iPhone 12 Pro 128 GB Pasifik Mavisi Cep Telefonu (12 Ay Garantili) - C Kalite,29.999 TL,366 kişi favoriledi!,,
https://www.trendyol.com/reeder/p13-blue-plus-2022-4-32-gb-siyah-p-235817560,Reeder,P13 Blue Plus 2022 4/32 Gb Siyah,2.999 TL,4150 kişi favoriledi!,(363),4.3
https://www.trendyol.com/reeder/p13-blue-max-l-2022-4-64-gb-blue-p-159085353,Reeder,P13 Blue Max L 2022 4 / 64 Gb Blue,2.699 TL,15.7B kişi favoriledi!,(685),4.0
https://www.trendyol.com/oppo/reno11-f-5g-8-gb-ram-256-gb-okyanus-mavisi-akilli-telefon-oppo-turkiye-garantili-p-831048834,Oppo,Reno11 F 5G 8 GB RAM 256 GB Okyanus Mavisi Akıllı Telefon (OPPO Türkiye Garantili),16.498 TL,1503 kişi favoriledi!,(9),4.9
https://www.trendyol.com/realme/c55-256-gb-8-gb-ram-altin-turkiye-garantili-p-720969076,realme,C55 256 Gb 8 Gb Ram Altın ( Türkiye Garantili),7.581 TL,5338 kişi favoriledi!,(345),4.5
https://www.trendyol.com/xiaomi/redmi-note-13-pro-5g-12-gb-ram-512-gb-gece-siyahi-xiaomi-turkiye-garantili-p-800173840,Xiaomi,Redmi Note 13 Pro+ 5G 12 GB RAM 512 GB Gece Siyahı (Xiaomi Türkiye Garantili),"23.519,02 TL",6374 kişi favoriledi!,(85),4.7
https://www.trendyol.com/infinix/hot-40i-8gb-ram-8gb-sanal-ram-256gb-mavi-resmi-distributor-garantili-p-786078442,INFINIX,"Hot 40i 8gb Ram 8gb Sanal Ram, 256gb, Mavi (RESMİ DİSTRİBÜTÖR GARANTİLİ)",6.761 TL,746 kişi favoriledi!,(18),4.7
https://www.trendyol.com/samsung/galaxy-a15-8-gb-ram-256-gb-siyah-p-793616442,Samsung,Galaxy A15 8 Gb Ram 256 Gb Siyah,9.890 TL,2038 kişi favoriledi!,(17),4.4
https://www.trendyol.com/tecno/spark-10-pro-256-gb-8-gb-ram-siyah-cep-telefonu-tecno-turkiye-garantili-p-700432428,TECNO,SPARK 10 Pro 256 GB / 8 GB RAM Siyah Cep Telefonu (TECNO Türkiye Garantili),7.649 TL,14.1B kişi favoriledi!,(364),4.5
https://www.trendyol.com/apple/iphone-15-128-gb-sari-p-762254837,Apple,iPhone 15 128 GB Sarı,51.999 TL,5600 kişi favoriledi!,(44),4.6
https://www.trendyol.com/realme/12-lite-128gb-6gb-ram-kaya-siyahi-turkiye-garantili-p-825158406,realme,12 Lite 128gb / 6gb Ram - Kaya Siyahı ( Türkiye Garantili ),7.679 TL,554 kişi favoriledi!,(15),4.3
https://www.trendyol.com/apple/iphone-11-64-gb-beyaz-cep-telefonu-aksesuarsiz-kutu-apple-turkiye-garantili-p-65149494,Apple,iPhone 11 64 GB Beyaz Cep Telefonu Aksesuarsız Kutu (Apple Türkiye Garantili),23.999 TL,229B kişi favoriledi!,(8870),4.8
https://www.trendyol.com/omix/x3-64-gb-4-gb-beyaz-omix-turkiye-garantili-p-784500266,omix,X3 64 GB 4 GB Beyaz (Omix Türkiye Garantili),4.249 TL,3580 kişi favoriledi!,(67),4.3
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-mavi-titanyum-p-762254884,Apple,iPhone 15 Pro Max 256 GB Mavi Titanyum,81.999 TL,13.3B kişi favoriledi!,(74),4.7
https://www.trendyol.com/samsung/galaxy-s23-ultra-256-gb-siyah-cep-telefonu-samsung-turkiye-garantili-p-635097868,Samsung,Galaxy S23 Ultra 256 GB Siyah Cep Telefonu (Samsung Türkiye Garantili),47.499 TL,15.6B kişi favoriledi!,(143),4.6
https://www.trendyol.com/apple/iphone-14-128-gb-gece-yarisi-p-355707175,Apple,iPhone 14 128 GB Gece Yarısı,45.499 TL,28.3B kişi favoriledi!,(518),4.7
https://www.trendyol.com/apple/iphone-14-pro-max-1-tb-siyah-cep-telefonu-p-355707158,Apple,Iphone 14 Pro Max 1 Tb Siyah Cep Telefonu,89.499 TL,5027 kişi favoriledi!,(22),5.0
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-siyah-titanyum-p-762254852,Apple,iPhone 15 Pro Max 256 GB Siyah Titanyum,82.999 TL,11.6B kişi favoriledi!,(77),4.6
https://www.trendyol.com/xiaomi/redmi-12c-128-gb-4-gb-ram-gri-cep-telefonu-xiaomi-turkiye-garantili-p-666265944,Xiaomi,Redmi 12C 128 GB 4 GB RAM Gri Cep Telefonu (Xiaomi Türkiye Garantili),"7.083,99 TL",45.5B kişi favoriledi!,(2414),4.6
https://www.trendyol.com/agm-mobile/agm-m9-4g-lte-tuslu-dayanikli-cep-telefonu-p-835468804,AGM Mobile,AGM M9 4G LTE Tuşlu Dayanıklı Cep Telefonu,5.674 TL,,(3),3.7
https://www.trendyol.com/general-mobile/era-50-12gb-6gb-6gb-genisletilmis-ram-256gb-hafiza-cift-sim-kart-p-848803834,General Mobile,Era 50 12gb (6GB 6GB GENİŞLETİLMİŞ RAM) 256gb Hafıza Çift Sim Kart,9.175 TL,102 kişi favoriledi!,(1),1.0
https://www.trendyol.com/jaxel/yuksek-ses-hizli-arama-efsane-tuslu-cep-telefonu-p-853553426,JAXEL,Yüksek Ses Hızlı Arama Efsane Tuşlu Cep Telefonu,799 TL,,,
https://www.trendyol.com/samsung/galaxy-m15-128-gb-gri-cep-telefonu-samsung-turkiye-garantili-p-809120091,Samsung,Galaxy M15 128 GB Gri Cep Telefonu (Samsung Türkiye Garantili),"7.349,01 TL",3072 kişi favoriledi!,(54),4.4
https://www.trendyol.com/realme/11-nfc-16-gb-ram-8gb-8gb-a-kadar-dinamik-ram-256-gb-turkiye-garantili-kablolu-kulaklik-hediye-p-797310582,realme,11 Nfc 16 Gb Ram 8gb 8gb'a Kadar Dinamik Ram 256 Gb) Türkiye Garantili Kablolu Kulaklık Hediye,11.379 TL,1423 kişi favoriledi!,(18),5.0
https://www.trendyol.com/xiaomi/redmi-13-8-gb-ram-256-gb-sari-cep-telefonu-xiaomi-turkiye-garantili-p-836127383,Xiaomi,Redmi 13 8 GB RAM 256 GB Sarı Cep Telefonu (Xiaomi Türkiye Garantili),9.579 TL,397 kişi favoriledi!,(3),4.7
https://www.trendyol.com/realme/c53-4gb-128gb-siyah-turkiye-garantili-p-744329842,realme,C53 4gb / 128gb Siyah ( Türkiye Garantili),6.301 TL,5968 kişi favoriledi!,(295),4.4
https://www.trendyol.com/realme/note-50-4gb-128gb-gece-siyahi-turkiye-garantili-p-824418089,realme,Note 50 4gb 128gb Gece Siyahı ( Türkiye Garantili),5.940 TL,666 kişi favoriledi!,(6),4.3
https://www.trendyol.com/apple/iphone-15-plus-128-gb-siyah-p-762254831,Apple,iPhone 15 Plus 128 GB Siyah,58.999 TL,9668 kişi favoriledi!,(151),4.6
https://www.trendyol.com/general-mobile/general-mobile-era-50-12gb-6gb-6gb-genisletilmis-ram-256gb-128-gb-hafiza-cift-sim-kart-p-848803808,General Mobile,GENERAL MOBİLE ERA 50 12GB (6GB + 6GB Genişletilmiş RAM) + 256GB / 128 GB  Hafıza Çift Sim Kart,9.225 TL,,(1),5.0
https://www.trendyol.com/general-mobile/gm-24-pro-dual-256-gb-8gb-8-gb-genisletilmis-ram-cep-telefonu-p-757950563,General Mobile,Gm 24 Pro Dual 256 Gb (8GB 8 GB GENİŞLETİLMİŞ RAM) Cep Telefonu,8.930 TL,5400 kişi favoriledi!,(271),4.7
https://www.trendyol.com/realme/c55-256-gb-8-gb-ram-siyah-turkiye-garantili-p-720994094,realme,C55 256 Gb 8 Gb Ram Siyah ( Türkiye Garantili),7.662 TL,9441 kişi favoriledi!,(483),4.5
https://www.trendyol.com/apple/yenilenmis-iphone-x-64-gb-gumus-cep-telefonu-12-ay-garantili-a-kalite-p-689226938,Apple,Yenilenmiş iPhone X 64 GB Gümüş Cep Telefonu (12 Ay Garantili) - A Kalite,14.298 TL,4406 kişi favoriledi!,(21),3.5
https://www.trendyol.com/xiaomi/redmi-12-128-gb-8-gb-ram-gumus-cep-telefonu-xiaomi-turkiye-garantili-p-765278800,Xiaomi,Redmi 12 128 GB 8 GB RAM Gümüş Cep Telefonu (Xiaomi Türkiye Garantili),8.999 TL,61.4B kişi favoriledi!,(1579),4.7
https://www.trendyol.com/samsung/galaxy-s24-ultra-512-gb-titanyum-siyah-samsung-turkiye-garantili-p-792557594,Samsung,Galaxy S24 Ultra 512 GB Titanyum Siyah (Samsung Türkiye Garantili),62.999 TL,4390 kişi favoriledi!,(24),4.8
https://www.trendyol.com/apple/iphone-13-256-gb-gece-yarisi-cep-telefonu-apple-turkiye-garantili-p-153707869,Apple,iPhone 13 256 GB Gece Yarısı Cep Telefonu (Apple Türkiye Garantili),42.999 TL,26.3B kişi favoriledi!,(526),4.7
https://www.trendyol.com/apple/iphone-11-64-gb-beyaz-cep-telefonu-aksesuarsiz-kutu-apple-turkiye-garantili-p-65149494,Apple,iPhone 11 64 GB Beyaz Cep Telefonu Aksesuarsız Kutu (Apple Türkiye Garantili),23.999 TL,229B kişi favoriledi!,(8870),4.8
https://www.trendyol.com/samsung/galaxy-s23-fe-128-gb-gri-samsung-turkiye-garantili-p-767487797,Samsung,Galaxy S23 FE 128 GB Gri (Samsung Türkiye Garantili),22.360 TL,7028 kişi favoriledi!,(137),4.7
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-mavi-titanyum-p-762254884,Apple,iPhone 15 Pro Max 256 GB Mavi Titanyum,81.999 TL,13.3B kişi favoriledi!,(74),4.7
https://www.trendyol.com/vivo/y16-128-gb-4-gb-ram-siyah-cep-telefonu-vivo-turkiye-garantili-p-635124322,vivo,Y16 128 GB 4 GB RAM Siyah Cep Telefonu (vivo Türkiye Garantili),6.395 TL,3572 kişi favoriledi!,(98),4.6
https://www.trendyol.com/apple/iphone-14-128-gb-gece-yarisi-p-355707175,Apple,iPhone 14 128 GB Gece Yarısı,45.499 TL,28.3B kişi favoriledi!,(518),4.7
https://www.trendyol.com/xiaomi/13t-256-gb-12-gb-ram-siyah-cep-telefonu-xiaomi-turkiye-garantili-p-767729000,Xiaomi,13T 256 GB 12 GB RAM Siyah Cep Telefonu (Xiaomi Türkiye Garantili),26.099 TL,6598 kişi favoriledi!,(141),4.7
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-siyah-titanyum-p-762254852,Apple,iPhone 15 Pro Max 256 GB Siyah Titanyum,82.999 TL,11.6B kişi favoriledi!,(77),4.6
https://www.trendyol.com/poco/x6-pro-5g-8-gb-ram-256-gb-siyah-cep-telefonu-p-795336745,POCO,X6 Pro 5G 8 GB RAM 256 GB Siyah Cep Telefonu,17.199 TL,2358 kişi favoriledi!,(65),4.8
https://www.trendyol.com/agm-mobile/agm-m9-4g-lte-tuslu-dayanikli-cep-telefonu-p-835468804,AGM Mobile,AGM M9 4G LTE Tuşlu Dayanıklı Cep Telefonu,5.674 TL,,(3),3.7
https://www.trendyol.com/apple/yenilenmis-iphone-6s-plus-16-gb-12-ay-delta-servis-garantili-a-kalite-p-854734653,Apple,Yenilenmiş Iphone 6s Plus 16 Gb (12 AY DELTA SERVİS GARANTİLİ) - A Kalite,2.999 TL,,,
https://www.trendyol.com/jaxel/yuksek-ses-hizli-arama-efsane-tuslu-cep-telefonu-p-853553426,JAXEL,Yüksek Ses Hızlı Arama Efsane Tuşlu Cep Telefonu,799 TL,,,
https://www.trendyol.com/samsung/galaxy-m34-5g-128-gb-gumus-cep-telefonu-samsung-turkiye-garantili-p-771080067,Samsung,Galaxy M34 5G 128 GB Gümüş Cep Telefonu (Samsung Türkiye Garantili),9.099 TL,6608 kişi favoriledi!,(129),4.2
https://www.trendyol.com/samsung/galaxy-s24-256-gb-siyah-p-792775314,Samsung,Galaxy S24 256 GB Siyah,39.320 TL,4256 kişi favoriledi!,(28),4.8
https://www.trendyol.com/samsung/galaxy-s23-fe-256-gb-gri-samsung-turkiye-garantili-p-767487800,Samsung,Galaxy S23 FE 256 GB Gri (Samsung Türkiye Garantili),25.999 TL,9780 kişi favoriledi!,(269),4.6
https://www.trendyol.com/oppo/a38-6-gb-ram-128-gb-sari-cep-telefonu-oppo-turkiye-garantili-p-839817386,Oppo,A38 6 GB RAM 128 GB Sarı Cep Telefonu (Oppo Türkiye Garantili),"7.398,99 TL",251 kişi favoriledi!,(2),4.5
https://www.trendyol.com/realme/11-8gb-256gb-gold-akilli-cep-telefonu-rmx3636-turkiye-garantili-p-792815429,realme,11 8gb 256gb Gold Akıllı Cep Telefonu Rmx3636 ( Türkiye Garantili),10.722 TL,873 kişi favoriledi!,(31),4.5
https://www.trendyol.com/general-mobile/gm-22-plus-128-gb-siyah-cep-telefonu-resmi-distributor-garantili-p-234457602,General Mobile,Gm 22 Plus 128 GB Siyah Cep Telefonu (Resmi Distribütör Garantili),5.611 TL,8107 kişi favoriledi!,(620),4.6
https://www.trendyol.com/samsung/galaxy-a15-6-gb-ram-128-gb-sari-samsung-turkiye-garantili-p-793616428,Samsung,Galaxy A15 6 GB RAM 128 GB Sarı (Samsung Türkiye Garantili),8.599 TL,811 kişi favoriledi!,(17),4.5
https://www.trendyol.com/tecno/spark-20-pro-256-gb-8-gb-ram-tecno-turkiye-garantili-p-820444506,TECNO,SPARK 20 Pro 256 GB / 8 GB Ram (TECNO Türkiye Garantili),9.150 TL,1221 kişi favoriledi!,(38),4.7
https://www.trendyol.com/apple/yenilenmis-iphone-12-mini-64-gb-black-cep-telefonu-12-ay-garantili-p-455966610,Apple,Yenilenmiş iPhone 12 Mini 64 GB Black Cep Telefonu (12 Ay Garantili),21.799 TL,519 kişi favoriledi!,(3),5.0
https://www.trendyol.com/apple/iphone-15-plus-128-gb-mavi-p-762254874,Apple,iPhone 15 Plus 128 GB Mavi,58.999 TL,8004 kişi favoriledi!,(87),4.5
https://www.trendyol.com/honor/magic-6-pro-512-gb-12-gb-ram-siyah-p-829177129,Honor,Magic 6 Pro 512 GB 12 GB Ram Siyah,51.999 TL,549 kişi favoriledi!,(4),5.0
https://www.trendyol.com/xiaomi/redmi-note-13-8-gb-ram-256-gb-yesil-xiaomi-turkiye-garantili-p-808570629,Xiaomi,Redmi Note 13 8 GB RAM 256 GB Yeşil (Xiaomi Türkiye Garantili),"10.980,03 TL",5341 kişi favoriledi!,(109),4.6
https://www.trendyol.com/apple/iphone-15-256-gb-yesil-p-762254829,Apple,iPhone 15 256 GB Yeşil,55.999 TL,8348 kişi favoriledi!,(75),4.5
https://www.trendyol.com/apple/iphone-11-64-gb-beyaz-cep-telefonu-aksesuarsiz-kutu-apple-turkiye-garantili-p-65149494,Apple,iPhone 11 64 GB Beyaz Cep Telefonu Aksesuarsız Kutu (Apple Türkiye Garantili),23.999 TL,229B kişi favoriledi!,(8870),4.8
https://www.trendyol.com/samsung/galaxy-a24-128-gb-acik-yesil-cep-telefonu-samsung-turkiye-garantili-p-700100970,Samsung,Galaxy A24 128 GB Açık Yeşil Cep Telefonu (Samsung Türkiye Garantili),9.698 TL,13.3B kişi favoriledi!,(347),4.5
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-mavi-titanyum-p-762254884,Apple,iPhone 15 Pro Max 256 GB Mavi Titanyum,81.999 TL,13.3B kişi favoriledi!,(74),4.7
https://www.trendyol.com/samsung/galaxy-a05s-128-gb-siyah-cep-telefonu-samsung-turkiye-garantili-p-793616437,Samsung,Galaxy A05s 128 GB Siyah Cep Telefonu (Samsung Türkiye Garantili),6.999 TL,6528 kişi favoriledi!,(107),4.6
https://www.trendyol.com/apple/iphone-14-128-gb-gece-yarisi-p-355707175,Apple,iPhone 14 128 GB Gece Yarısı,45.499 TL,28.3B kişi favoriledi!,(518),4.7
https://www.trendyol.com/apple/iphone-14-128-gb-yildiz-isigi-p-355707118,Apple,iPhone 14 128 GB Yıldız Işığı,45.999 TL,64.3B kişi favoriledi!,(665),4.7
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-siyah-titanyum-p-762254852,Apple,iPhone 15 Pro Max 256 GB Siyah Titanyum,82.999 TL,11.6B kişi favoriledi!,(77),4.6
https://www.trendyol.com/realme/12-pro-plus-5g-p-845852834,realme,12 PRO PLUS 5G,23.299 TL,211 kişi favoriledi!,(4),4.8
https://www.trendyol.com/agm-mobile/agm-m9-4g-lte-tuslu-dayanikli-cep-telefonu-p-835468804,AGM Mobile,AGM M9 4G LTE Tuşlu Dayanıklı Cep Telefonu,5.674 TL,,(3),3.7
https://www.trendyol.com/huawei/pura-70-ultra-16-gb-ram-512-gb-yesil-p-834192206,Huawei,Pura 70 Ultra 16 GB RAM 512 GB Yeşil,63.999 TL,283 kişi favoriledi!,,
https://www.trendyol.com/jaxel/yuksek-ses-hizli-arama-efsane-tuslu-cep-telefonu-p-853553426,JAXEL,Yüksek Ses Hızlı Arama Efsane Tuşlu Cep Telefonu,799 TL,,,
https://www.trendyol.com/apple/iphone-11-64-gb-siyah-cep-telefonu-aksesuarsiz-kutu-apple-turkiye-garantili-p-64074791,Apple,iPhone 11 64 GB Siyah Cep Telefonu Aksesuarsız Kutu (Apple Türkiye Garantili),23.499 TL,133B kişi favoriledi!,(5487),4.8
https://www.trendyol.com/reeder/s19-max-128gb-4-kirmizi-turkiye-garantili-p-447540901,Reeder,S19 Max 128gb/4 Kırmızı ( Türkiye Garantili),3.164 TL,1715 kişi favoriledi!,(121),4.2
https://www.trendyol.com/apple/yenilenmis-iphone-13-128-gb-gece-yarisi-a-grade-p-689225725,Apple,Yenilenmiş iPhone 13 128 GB Gece Yarısı A Grade,36.499 TL,787 kişi favoriledi!,(6),4.0
https://www.trendyol.com/vivo/x100-pro-512-gb-16-gb-ram-vivo-turkiye-garantili-p-850556023,vivo,X100 Pro 512 GB 16 GB Ram (vivo Türkiye Garantili),59.999 TL,,,
https://www.trendyol.com/reeder/s19-max-pro-s-edge-p-814777120,Reeder,S19 Max Pro S Edge,5.850 TL,375 kişi favoriledi!,(6),3.3
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-note-10-plus-256-gb-12-ay-delta-servis-garantili-c-kalite-p-851442041,Samsung,Yenilenmiş Samsung Galaxy Note 10 Plus 256 GB (12 Ay Delta Servis Garantili) - C Kalite,11.299 TL,,,
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-note-20-ultra-256gb-bronz-a-kalite-p-769604021,Samsung,Yenilenmiş Samsung Galaxy Note 20 Ultra 256GB Bronz A Kalite,21.998 TL,817 kişi favoriledi!,(7),3.9
https://www.trendyol.com/realme/12-lite-6gb-128gb-uyumlu-akilli-telefon-vaha-gunesi-p-825158309,realme,12 Lite 6GB+128GB Uyumlu Akıllı Telefon Vaha Güneşi,7.820 TL,276 kişi favoriledi!,(5),4.6
https://www.trendyol.com/apple/yenilenmis-iphone-11-64-gb-siyah-cep-telefonu-12-ay-garantili-b-kalite-p-319789388,Apple,Yenilenmiş iPhone 11 64 GB Siyah Cep Telefonu (12 Ay Garantili) - B Kalite,15.699 TL,27.5B kişi favoriledi!,(349),4.3
https://www.trendyol.com/apple/yenilenmis-iphone-se-2020-64-gb-siyah-cep-telefonu-12-ay-garantili-a-kalite-p-689225161,Apple,Yenilenmiş iPhone Se 2020 64 GB Siyah Cep Telefonu (12 Ay Garantili) - A Kalite,8.990 TL,271 kişi favoriledi!,(3),2.7
https://www.trendyol.com/oppo/reno11-f-5g-8-gb-ram-256-gb-palmiye-yesili-akilli-telefon-oppo-turkiye-garantili-p-831048833,Oppo,Reno11 F 5G 8 GB RAM 256 GB Palmiye Yeşili Akıllı Telefon (OPPO Türkiye Garantili),16.498 TL,3211 kişi favoriledi!,(42),4.6
https://www.trendyol.com/apple/yenilenmis-iphone-11-pro-64-gb-gece-yarisi-yesili-cep-telefonu-12-ay-garantili-b-kalite-p-689222585,Apple,Yenilenmiş iPhone 11 Pro 64 GB Gece Yarısı Yeşili Cep Telefonu (12 Ay Garantili) - B Kalite,25.349 TL,1283 kişi favoriledi!,(13),2.9
https://www.trendyol.com/apple/yenilenmis-iphone-11-128-gb-mor-cep-telefonu-12-ay-garantili-a-kalite-p-689225005,Apple,Yenilenmiş iPhone 11 128 GB Mor Cep Telefonu (12 Ay Garantili) - A Kalite,19.399 TL,3706 kişi favoriledi!,(20),4.5
https://www.trendyol.com/apple/iphone-11-64-gb-beyaz-cep-telefonu-aksesuarsiz-kutu-apple-turkiye-garantili-p-65149494,Apple,iPhone 11 64 GB Beyaz Cep Telefonu Aksesuarsız Kutu (Apple Türkiye Garantili),23.999 TL,229B kişi favoriledi!,(8870),4.8
https://www.trendyol.com/infinix/hot-20-8-gb-ram-5-gb-sanal-ram-128gb-nfc-mavi-cep-telefonu-turkiye-garantili-p-690954450,INFINIX,Hot 20 8 Gb Ram 5 Gb Sanal Ram /128gb Nfc Mavi Cep Telefonu ( Türkiye Garantili),5.929 TL,2499 kişi favoriledi!,(140),4.7
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-mavi-titanyum-p-762254884,Apple,iPhone 15 Pro Max 256 GB Mavi Titanyum,81.999 TL,13.3B kişi favoriledi!,(74),4.7
https://www.trendyol.com/apple/yenilenmis-iphone-12-pro-max-128-gb-pasifik-mavi-cep-telefonu-12-ay-garantili-b-kalite-p-650690228,Apple,Yenilenmiş iPhone 12 Pro Max 128 GB Pasifik Mavi Cep Telefonu (12 Ay Garantili) - B Kalite,38.999 TL,4051 kişi favoriledi!,(14),4.3
https://www.trendyol.com/apple/iphone-14-128-gb-gece-yarisi-p-355707175,Apple,iPhone 14 128 GB Gece Yarısı,45.499 TL,28.3B kişi favoriledi!,(518),4.7
https://www.trendyol.com/apple/iphone-15-pro-max-512-gb-naturel-titanyum-p-762254865,Apple,iPhone 15 Pro Max 512 GB Natürel Titanyum,87.999 TL,7463 kişi favoriledi!,(43),4.6
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-siyah-titanyum-p-762254852,Apple,iPhone 15 Pro Max 256 GB Siyah Titanyum,82.999 TL,11.6B kişi favoriledi!,(77),4.6
https://www.trendyol.com/apple/iphone-15-pro-max-1-tb-siyah-titanyum-p-762254864,Apple,iPhone 15 Pro Max 1 TB Siyah Titanyum,91.999 TL,3195 kişi favoriledi!,(12),4.4
https://www.trendyol.com/agm-mobile/agm-m9-4g-lte-tuslu-dayanikli-cep-telefonu-p-835468804,AGM Mobile,AGM M9 4G LTE Tuşlu Dayanıklı Cep Telefonu,5.674 TL,,(3),3.7
https://www.trendyol.com/samsung/galaxy-a55-5g-128-gb-8-gb-ram-siyah-uyumlu-samsung-turkiye-garantili-p-820686108,Samsung,Galaxy A55 5G 128 GB 8 GB Ram Siyah Uyumlu (Samsung Türkiye Garantili),17.249 TL,2484 kişi favoriledi!,(44),4.6
https://www.trendyol.com/jaxel/yuksek-ses-hizli-arama-efsane-tuslu-cep-telefonu-p-853553426,JAXEL,Yüksek Ses Hızlı Arama Efsane Tuşlu Cep Telefonu,799 TL,,,
https://www.trendyol.com/samsung/galaxy-a54-5g-128-gb-siyah-cep-telefonu-samsung-turkiye-garantili-p-676507062,Samsung,Galaxy A54 5G 128 GB Siyah Cep Telefonu (Samsung Türkiye Garantili),16.050 TL,15.5B kişi favoriledi!,(537),4.6
https://www.trendyol.com/poco/x6-5g-12-gb-ram-256-gb-siyah-cep-telefonu-p-794323077,POCO,X6 5G 12 GB RAM 256 GB Siyah Cep Telefonu,15.699 TL,1988 kişi favoriledi!,(64),4.8
https://www.trendyol.com/samsung/galaxy-s24-ultra-512-gb-titanyum-mor-samsung-turkiye-garantili-p-792557598,Samsung,Galaxy S24 Ultra 512 GB Titanyum Mor (Samsung Türkiye Garantili),62.999 TL,5168 kişi favoriledi!,(21),4.9
https://www.trendyol.com/apple/yenilenmis-iphone-11-64-gb-siyah-cep-telefonu-12-ay-garantili-a-kalite-p-689223609,Apple,Yenilenmiş iPhone 11 64 GB Siyah Cep Telefonu (12 Ay Garantili) - A Kalite,16.779 TL,10.2B kişi favoriledi!,(146),4.2
https://www.trendyol.com/infinix/zero-30-8-gb-ram-8-gb-sanal-ram-256-gb-cep-telefonu-infinix-turkiye-garantili-p-785168571,INFINIX,Zero 30 8 GB Ram + 8 GB Sanal Ram 256 GB Cep Telefonu (Infinix Türkiye Garantili),12.270 TL,1129 kişi favoriledi!,(15),4.4
https://www.trendyol.com/reeder/s19-max-pro-s-zoom-turkiye-reeder-garantili-p-803881883,Reeder,S19 Max Pro S Zoom /TÜRKİYE REEDER GARANTİLİ,12.999 TL,194 kişi favoriledi!,(1),5.0
https://www.trendyol.com/apple/yenilenmis-apple-iphone-14-pro-256-gb-altin-12-ay-garantili-b-grade-p-848531370,Apple,Yenilenmiş Apple iPhone 14 Pro 256 GB Altın (12 Ay Garantili) - B Grade,59.071 TL,,,
https://www.trendyol.com/apple/yenilenmis-iphone-xr-white-64-gb-p-318812467,Apple,Yenilenmiş iPhone Xr White 64 GB,11.399 TL,,(1),5.0
https://www.trendyol.com/apple/iphone-12-128-gb-beyaz-cep-telefonu-aksesuarsiz-kutu-apple-turkiye-garantili-p-65277274,Apple,iPhone 12 128 GB Beyaz Cep Telefonu Aksesuarsız Kutu (Apple Türkiye Garantili),31.899 TL,100B kişi favoriledi!,(1069),4.7
https://www.trendyol.com/apple/iphone-12-64-gb-siyah-cep-telefonu-aksesuarsiz-kutu-apple-turkiye-garantili-p-54706451,Apple,iPhone 12 64 GB Siyah Cep Telefonu Aksesuarsız Kutu (Apple Türkiye Garantili),27.499 TL,27.9B kişi favoriledi!,(574),4.8
https://www.trendyol.com/honor/x9a-128-gb-5g-yesil-cep-telefonu-honor-turkiye-garantili-p-666006100,Honor,X9a 128 GB 5G Yeşil Cep Telefonu (Honor Türkiye Garantili),17.499 TL,3157 kişi favoriledi!,(102),4.5
https://www.trendyol.com/apple/iphone-12-64-gb-mor-cep-telefonu-aksesuarsiz-kutu-apple-turkiye-garantili-p-102272722,Apple,iPhone 12 64 GB Mor Cep Telefonu Aksesuarsız Kutu (Apple Türkiye Garantili),27.499 TL,26.9B kişi favoriledi!,(285),4.8
https://www.trendyol.com/apple/yenilenmis-iphone-12-mini-64-gb-siyah-cep-telefonu-12-ay-garantili-b-kalite-p-851796845,Apple,Yenilenmiş iPhone 12 Mini 64 GB Siyah Cep Telefonu (12 Ay Garantili) - B Kalite,22.199 TL,,,
https://www.trendyol.com/apple/iphone-11-64-gb-beyaz-cep-telefonu-aksesuarsiz-kutu-apple-turkiye-garantili-p-65149494,Apple,iPhone 11 64 GB Beyaz Cep Telefonu Aksesuarsız Kutu (Apple Türkiye Garantili),23.999 TL,229B kişi favoriledi!,(8870),4.8
https://www.trendyol.com/apple/iphone-15-512-gb-siyah-p-762254885,Apple,iPhone 15 512 GB Siyah,59.999 TL,4112 kişi favoriledi!,(10),4.5
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-mavi-titanyum-p-762254884,Apple,iPhone 15 Pro Max 256 GB Mavi Titanyum,81.999 TL,13.3B kişi favoriledi!,(74),4.7
